run_id,statistic,source,condition,score,p_value,ranking
4,consensus,ABL1,t,0.0342456818619861,0.972681239028139,484
4,consensus,AEBP1,t,0.0883254396159596,0.929618020079034,452
4,consensus,AHR,t,1.10119825698547,0.270810380156712,64
4,consensus,AHRR,t,-0.197432650837602,0.843488980763623,593
4,consensus,AIP,t,-0.278259148164623,0.780813433214241,628
4,consensus,AIRE,t,1.21223504621781,0.225422419622921,57
4,consensus,AP1,t,3.59214395584815,0.000327968581297467,8
4,consensus,APEX1,t,-0.119246449126503,0.905080108071463,559
4,consensus,AR,t,-0.208198073665293,0.835074312628786,600
4,consensus,ARID1A,t,0.22869184969554,0.819108429936327,372
4,consensus,ARID1B,t,-0.0257076873038559,0.979490492302821,515
4,consensus,ARID3A,t,0.0213245242116537,0.982986780793476,489
4,consensus,ARID3B,t,-0.563527546461456,0.573075707932765,689
4,consensus,ARID4A,t,-0.357437204808322,0.72076452843301,651
4,consensus,ARID4B,t,-0.587697499821518,0.556735354029576,690
4,consensus,ARID5B,t,-0.562640050628696,0.573680013979022,687
4,consensus,ARNT,t,0.190513033627198,0.848907130863994,390
4,consensus,ARX,t,0.170011089806206,0.865001415212807,404
4,consensus,ASCL1,t,0.457891269456,0.647030559563807,241
4,consensus,ASCL2,t,0.0472505380885445,0.962313548903328,476
4,consensus,ASXL1,t,0.428877355072084,0.668012480620278,260
4,consensus,ATF1,t,-0.118480436105237,0.905686995630173,557
4,consensus,ATF2,t,0.874302067819696,0.381953773529608,91
4,consensus,ATF3,t,0.786577701589377,0.431529116783919,113
4,consensus,ATF4,t,0.286409708005678,0.77456434009422,340
4,consensus,ATF5,t,0.176959423435107,0.859540261914037,400
4,consensus,ATF6,t,-0.19056839861028,0.848863750665349,591
4,consensus,ATF7,t,0.471833288669256,0.637045788143365,234
4,consensus,ATOH1,t,0.0431240337058139,0.96560266099053,478
4,consensus,ATOH7,t,0.754466963319717,0.450568875540884,123
4,consensus,BACH1,t,-0.467789487560694,0.639935139012923,675
4,consensus,BACH2,t,-0.44655705101298,0.655194911681856,667
